Año,Mes_Nombre,Programa_Base,Asignatura,Desaprobado,Total_Alumnos,Tasa_Desaprobados
2016,Abril,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN INICIAL,RECURSOS EDUCATIVOS DIGITALES DE ALTO IMPACTO,2,4,0.5
2016,Abril,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN INICIAL,TALLER DE EXPRESIÓN ORAL,1,4,0.25
2016,Abril,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN MATEMÁTICA E INFORMÁTICA,CURRÍCULO,0,7,0.0
2016,Abril,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN MATEMÁTICA E INFORMÁTICA,FILOSOFÍA Y ÉTICA,0,2,0.0
2016,Abril,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN MATEMÁTICA E INFORMÁTICA,INGLÉS II,0,2,0.0
2016,Abril,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN MATEMÁTICA E INFORMÁTICA,METODOLOGÍA DE LA INVESTIGACIÓN ,0,4,0.0
2016,Abril,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN MATEMÁTICA E INFORMÁTICA,RECURSOS EDUCATIVOS DIGITALES DE ALTO IMPACTO,0,1,0.0
2016,Abril,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN MATEMÁTICA E INFORMÁTICA,TALLER DE EXPRESIÓN ORAL,0,4,0.0
2016,Agosto,CARRERA DE CONTABILIDAD Y FINANZAS,ACTIVIDADES I,5,18,0.2778
2016,Agosto,CARRERA DE CONTABILIDAD Y FINANZAS,ACTIVIDADES II,5,18,0.2778
2016,Agosto,CARRERA DE CONTABILIDAD Y FINANZAS,CIUDADANÍA INTERCULTURAL (70/30),0,1,0.0
2016,Agosto,CARRERA DE CONTABILIDAD Y FINANZAS,CONTABILIDAD FINANCIERA II,1,18,0.0556
2016,Agosto,CARRERA DE CONTABILIDAD Y FINANZAS,CONTABILIDAD GERENCIAL I,1,13,0.0769
2016,Agosto,CARRERA DE CONTABILIDAD Y FINANZAS,EMPRENDIMIENTO,1,33,0.0303
2016,Agosto,CARRERA DE CONTABILIDAD Y FINANZAS,INGLÉS I,0,14,0.0
2016,Agosto,CARRERA DE CONTABILIDAD Y FINANZAS,INGLÉS II,4,8,0.5
2016,Agosto,CARRERA DE CONTABILIDAD Y FINANZAS,INGLÉS III,1,9,0.1111
2016,Agosto,CARRERA DE CONTABILIDAD Y FINANZAS,INGLÉS IV,1,7,0.1429
2016,Agosto,CARRERA DE CONTABILIDAD Y FINANZAS,INTRODUCCIÓN A LA ADMINISTRACIÓN,0,12,0.0
2016,Agosto,CARRERA DE CONTABILIDAD Y FINANZAS,METODOLOGÍA DE LA INVESTIGACIÓN ,1,6,0.1667
2016,Agosto,CARRERA DE CONTABILIDAD Y FINANZAS,MÉTODOS DE ESTUDIO,3,16,0.1875
2016,Agosto,CARRERA DE CONTABILIDAD Y FINANZAS,REALIDAD NACIONAL,1,13,0.0769
2016,Agosto,CARRERA DE CONTABILIDAD Y FINANZAS,TALLER DE EXPRESIÓN ORAL,0,8,0.0
2016,Agosto,CARRERA DE CONTABILIDAD Y FINANZAS,TALLER DE INDUCCIÓN A LA PROFESIÓN,3,8,0.375
2016,Agosto,CARRERA DE DERECHO,ACTIVIDADES I,0,1,0.0
2016,Agosto,CARRERA DE DERECHO,ECONOMÍA POLÍTICA,0,1,0.0
2016,Agosto,CARRERA DE DERECHO,INGLÉS I,0,1,0.0
2016,Agosto,CARRERA DE DERECHO,ÉTICA CIUDADANA Y PROFESIONAL,0,1,0.0
2016,Agosto,CARRERA DE ECONOMIA,ACTIVIDADES I,8,17,0.4706
2016,Agosto,CARRERA DE ECONOMIA,ACTIVIDADES II,6,18,0.3333
2016,Agosto,CARRERA DE ECONOMIA,EMPRENDIMIENTO,1,17,0.0588
2016,Agosto,CARRERA DE ECONOMIA,EMPRENDIMIENTO (70/30),0,1,0.0
2016,Agosto,CARRERA DE ECONOMIA,EXTENSIONES MICROECONÓMICAS,1,6,0.1667
2016,Agosto,CARRERA DE ECONOMIA,HABILIDADES CUANTITATIVAS II,0,4,0.0
2016,Agosto,CARRERA DE ECONOMIA,INGLÉS I,4,12,0.3333
2016,Agosto,CARRERA DE ECONOMIA,INGLÉS II,3,10,0.3
2016,Agosto,CARRERA DE ECONOMIA,INGLÉS III,1,3,0.3333
2016,Agosto,CARRERA DE ECONOMIA,INGLÉS IV,0,7,0.0
2016,Agosto,CARRERA DE ECONOMIA,INTRODUCCIÓN A LA ADMINISTRACIÓN,1,12,0.0833
2016,Agosto,CARRERA DE ECONOMIA,INTRODUCCIÓN A LA ECONOMÍA,0,1,0.0
2016,Agosto,CARRERA DE ECONOMIA,INTRODUCCIÓN A LOS NEGOCIOS (70/30),0,1,0.0
2016,Agosto,CARRERA DE ECONOMIA,MATEMÁTICA II  (A DISTANCIA),0,1,0.0
2016,Agosto,CARRERA DE ECONOMIA,METODOLOGÍA DE LA INVESTIGACIÓN ,0,2,0.0
2016,Agosto,CARRERA DE ECONOMIA,MÉTODOS DE ESTUDIO,7,17,0.4118
2016,Agosto,CARRERA DE ECONOMIA,REALIDAD NACIONAL,2,13,0.1538
2016,Agosto,CARRERA DE ECONOMIA,TALLER DE EXPRESIÓN ORAL,1,5,0.2
2016,Agosto,CARRERA DE ECONOMIA,TALLER DE INDUCCIÓN A LA PROFESIÓN,1,3,0.3333
2016,Agosto,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN CIENCIAS SOCIALES Y COMUNICACIÓN,ACTIVIDADES II,0,1,0.0
2016,Agosto,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN CIENCIAS SOCIALES Y COMUNICACIÓN,EMPRENDIMIENTO,0,1,0.0
2016,Agosto,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN CIENCIAS SOCIALES Y COMUNICACIÓN,INGLÉS II,0,1,0.0
2016,Agosto,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN CIENCIAS SOCIALES Y COMUNICACIÓN,INTRODUCCIÓN A LA ADMINISTRACIÓN,0,1,0.0
2016,Agosto,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN CIENCIAS SOCIALES Y COMUNICACIÓN,METODOLOGÍA DE LA INVESTIGACIÓN ,0,1,0.0
2016,Agosto,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN CIENCIAS SOCIALES Y COMUNICACIÓN,REALIDAD NACIONAL,0,1,0.0
2016,Agosto,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN CIENCIAS SOCIALES Y COMUNICACIÓN,TALLER DE INDUCCIÓN A LA PROFESIÓN,0,1,0.0
2016,Agosto,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN INICIAL,ACTIVIDADES I,1,5,0.2
2016,Agosto,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN INICIAL,ACTIVIDADES II,1,4,0.25
2016,Agosto,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN INICIAL,CORRIENTES Y METODOLOGÍAS PEDAGÓGICAS CONTEMPORÁNEAS,1,7,0.1429
2016,Agosto,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN INICIAL,EMPRENDIMIENTO,0,7,0.0
2016,Agosto,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN INICIAL,INGLÉS I,0,6,0.0
2016,Agosto,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN INICIAL,INGLÉS II,1,4,0.25
2016,Agosto,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN INICIAL,INTRODUCCIÓN A LA ADMINISTRACIÓN,0,7,0.0
2016,Agosto,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN INICIAL,METODOLOGÍA DE LA INVESTIGACIÓN ,0,2,0.0
2016,Agosto,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN INICIAL,MÉTODOS DE ESTUDIO,1,5,0.2
2016,Agosto,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN INICIAL,MÉTODOS DE ESTUDIO (70/30),0,1,0.0
2016,Agosto,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN INICIAL,PLANIFICACIÓN Y GESTIÓN EDUCATIVA ,0,1,0.0
2016,Agosto,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN INICIAL,REALIDAD NACIONAL,0,2,0.0
2016,Agosto,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN INICIAL,TALLER DE EXPRESIÓN ORAL,2,3,0.6667
2016,Agosto,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN INICIAL,TALLER DE INDUCCIÓN A LA PROFESIÓN,4,15,0.2667
2016,Agosto,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN MATEMÁTICA E INFORMÁTICA,ACTIVIDADES I,0,1,0.0
2016,Agosto,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN MATEMÁTICA E INFORMÁTICA,ACTIVIDADES II,1,2,0.5
2016,Agosto,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN MATEMÁTICA E INFORMÁTICA,CORRIENTES Y METODOLOGÍAS PEDAGÓGICAS CONTEMPORÁNEAS,0,2,0.0
2016,Agosto,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN MATEMÁTICA E INFORMÁTICA,EMPRENDIMIENTO,0,5,0.0
2016,Agosto,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN MATEMÁTICA E INFORMÁTICA,INGLÉS I,0,3,0.0
2016,Agosto,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN MATEMÁTICA E INFORMÁTICA,INGLÉS II,0,2,0.0
2016,Agosto,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN MATEMÁTICA E INFORMÁTICA,INTRODUCCIÓN A LA ADMINISTRACIÓN,0,11,0.0
2016,Agosto,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN MATEMÁTICA E INFORMÁTICA,MÉTODOS DE ESTUDIO,0,1,0.0
2016,Agosto,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN MATEMÁTICA E INFORMÁTICA,REALIDAD NACIONAL,0,2,0.0
2016,Agosto,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN MATEMÁTICA E INFORMÁTICA,TALLER DE EXPRESIÓN ORAL,0,2,0.0
2016,Agosto,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN MATEMÁTICA E INFORMÁTICA,TALLER DE INDUCCIÓN A LA PROFESIÓN,0,4,0.0
2016,Agosto,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN PRIMARIA,INGLÉS II,0,1,0.0
2016,Agosto,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN PRIMARIA,METODOLOGÍA DE LA INVESTIGACIÓN ,0,1,0.0
2016,Diciembre,CARRERA DE CONTABILIDAD Y FINANZAS,ACTIVIDADES I,3,7,0.4286
2016,Diciembre,CARRERA DE CONTABILIDAD Y FINANZAS,DERECHO EMPRESARIAL,0,6,0.0
2016,Diciembre,CARRERA DE CONTABILIDAD Y FINANZAS,"DISCAPACIDAD DE LAS PERSONAS, RESPONSABILIDAD SOCIAL EMPRESARIAL Y ÉTICA APLICADA (70/30)",0,1,0.0
2016,Diciembre,CARRERA DE CONTABILIDAD Y FINANZAS,FILOSOFÍA Y ÉTICA,1,6,0.1667
2016,Diciembre,CARRERA DE CONTABILIDAD Y FINANZAS,INGLÉS I,4,10,0.4
2016,Diciembre,CARRERA DE CONTABILIDAD Y FINANZAS,INGLÉS II,4,14,0.2857
2016,Diciembre,CARRERA DE CONTABILIDAD Y FINANZAS,INGLÉS III,3,10,0.3
2016,Diciembre,CARRERA DE CONTABILIDAD Y FINANZAS,INGLÉS IV,0,11,0.0
2016,Diciembre,CARRERA DE CONTABILIDAD Y FINANZAS,MARCO LEGAL DE LOS NEGOCIOS,0,10,0.0
2016,Diciembre,CARRERA DE CONTABILIDAD Y FINANZAS,MÉTODOS DE ESTUDIO,2,6,0.3333
2016,Diciembre,CARRERA DE CONTABILIDAD Y FINANZAS,NORMALIZACIÓN CONTABLE I - NIIF I,1,5,0.2
2016,Diciembre,CARRERA DE CONTABILIDAD Y FINANZAS,REALIDAD NACIONAL,0,3,0.0
2016,Diciembre,CARRERA DE CONTABILIDAD Y FINANZAS,TALLER DE EXPRESIÓN ORAL,1,6,0.1667
2016,Diciembre,CARRERA DE CONTABILIDAD Y FINANZAS,ÉTICA APLICADA Y RESPONSABILIDAD SOCIAL EMPRESARIAL,3,39,0.0769
2016,Diciembre,CARRERA DE ECONOMIA,ACTIVIDADES I,0,4,0.0
2016,Diciembre,CARRERA DE ECONOMIA,CONTABILIDAD BÁSICA,4,27,0.1481
2016,Diciembre,CARRERA DE ECONOMIA,"DINÁMICA, CICLOS Y ESTABILIZACIÓN",0,6,0.0
2016,Diciembre,CARRERA DE ECONOMIA,ECONOMETRÍA BÁSICA,0,1,0.0
2016,Diciembre,CARRERA DE ECONOMIA,FILOSOFÍA Y ÉTICA,0,2,0.0
2016,Diciembre,CARRERA DE ECONOMIA,GERENCIA FINANCIERA,1,3,0.3333
2016,Diciembre,CARRERA DE ECONOMIA,INGLÉS I,0,4,0.0
2016,Diciembre,CARRERA DE ECONOMIA,INGLÉS II,1,7,0.1429
2016,Diciembre,CARRERA DE ECONOMIA,INGLÉS III,0,9,0.0
2016,Diciembre,CARRERA DE ECONOMIA,INGLÉS III (70/30),0,1,0.0
2016,Diciembre,CARRERA DE ECONOMIA,INGLÉS IV,0,5,0.0
2016,Diciembre,CARRERA DE ECONOMIA,MATEMÁTICAS FINANCIERAS,2,8,0.25
2016,Diciembre,CARRERA DE ECONOMIA,MÉTODOS DE ESTUDIO,1,2,0.5
2016,Diciembre,CARRERA DE ECONOMIA,REALIDAD NACIONAL,0,1,0.0
2016,Diciembre,CARRERA DE ECONOMIA,TALLER DE EXPRESIÓN ORAL,0,3,0.0
2016,Diciembre,CARRERA DE ECONOMIA,TEORÍA DE LOS PRECIOS,0,2,0.0
2016,Diciembre,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN CIENCIAS SOCIALES Y COMUNICACIÓN,ACTIVIDADES I,0,1,0.0
2016,Diciembre,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN CIENCIAS SOCIALES Y COMUNICACIÓN,EVALUACIÓN EDUCATIVA ,0,3,0.0
2016,Diciembre,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN CIENCIAS SOCIALES Y COMUNICACIÓN,INGLÉS I,0,1,0.0
2016,Diciembre,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN CIENCIAS SOCIALES Y COMUNICACIÓN,MÉTODOS DE ESTUDIO,0,1,0.0
2016,Diciembre,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN INICIAL,ACTIVIDADES I,1,2,0.5
2016,Diciembre,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN INICIAL,EVALUACIÓN EDUCATIVA,3,16,0.1875
2016,Diciembre,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN INICIAL,FILOSOFÍA Y ÉTICA,0,4,0.0
2016,Diciembre,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN INICIAL,INGLÉS I,1,5,0.2
2016,Diciembre,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN INICIAL,INGLÉS II,0,1,0.0
2016,Diciembre,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN INICIAL,INGLÉS II (70/30),0,1,0.0
2016,Diciembre,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN INICIAL,MÉTODOS DE ESTUDIO,1,4,0.25
2016,Diciembre,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN INICIAL,PLANIFICACIÓN Y GESTIÓN EDUCATIVA ,0,2,0.0
2016,Diciembre,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN INICIAL,REALIDAD NACIONAL,0,2,0.0
2016,Diciembre,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN INICIAL,SEMINARIO DE TESIS II ,0,2,0.0
2016,Diciembre,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN MATEMÁTICA E INFORMÁTICA,ACTIVIDADES I,0,2,0.0
2016,Diciembre,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN MATEMÁTICA E INFORMÁTICA,EVALUACIÓN EDUCATIVA ,1,12,0.0833
2016,Diciembre,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN MATEMÁTICA E INFORMÁTICA,FILOSOFÍA Y ÉTICA,0,2,0.0
2016,Diciembre,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN MATEMÁTICA E INFORMÁTICA,INGLÉS I,0,1,0.0
2016,Diciembre,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN MATEMÁTICA E INFORMÁTICA,INGLÉS II,0,4,0.0
2016,Diciembre,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN MATEMÁTICA E INFORMÁTICA,MÉTODOS DE ESTUDIO,0,2,0.0
2016,Diciembre,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN MATEMÁTICA E INFORMÁTICA,REALIDAD NACIONAL,0,1,0.0
