Periodo_Real,Año,Mes,Codigo_Plan_SAP,Programa,Facultad,Gestion,Modalidad_Agrupada,Concluyeron el Plan,Admitidos Matriculados,Nuevos Traslados,Nuevos Convalidados,Permanentes Continuos,Perm. Siempre (0m),Perm. 1mes,Permanentes Incontinuos,Reincorporados (6-12m),Reincorporados (>12m),Riesgo Deserción (1m),Riesgo Deserción (2m),Deserción Temprana (3-6m),Deserción Tardía (7-12m),Deserción Muy Tardía (>12m),Retenidos (1m),Matríc. regular a Distancia,Matríc. regular Presencial,Estudiantes matrí. TOTAL
2016-05,2016,Mayo,E05010103,CARRERA DE CONTABILIDAD Y FINANZAS -  (70/30 AP),Contabilidad y Finanzas,Con Partner (AP),Presencial (Híbrido),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2016-06,2016,Junio,E05010103,CARRERA DE CONTABILIDAD Y FINANZAS -  (70/30 AP),Contabilidad y Finanzas,Con Partner (AP),Presencial (Híbrido),0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1
2016-07,2016,Julio,E05010103,CARRERA DE CONTABILIDAD Y FINANZAS -  (70/30 AP),Contabilidad y Finanzas,Con Partner (AP),Presencial (Híbrido),0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1
2016-08,2016,Agosto,E05010103,CARRERA DE CONTABILIDAD Y FINANZAS -  (70/30 AP),Contabilidad y Finanzas,Con Partner (AP),Presencial (Híbrido),0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1
2016-09,2016,Setiembre,E05010103,CARRERA DE CONTABILIDAD Y FINANZAS -  (70/30 AP),Contabilidad y Finanzas,Con Partner (AP),Presencial (Híbrido),0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1
2016-10,2016,Octubre,E05010103,CARRERA DE CONTABILIDAD Y FINANZAS -  (70/30 AP),Contabilidad y Finanzas,Con Partner (AP),Presencial (Híbrido),0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1
2016-11,2016,N/A,E05010103,CARRERA DE CONTABILIDAD Y FINANZAS -  (70/30 AP),Contabilidad y Finanzas,Con Partner (AP),Presencial (Híbrido),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2016-12,2016,Diciembre,E05010103,CARRERA DE CONTABILIDAD Y FINANZAS -  (70/30 AP),Contabilidad y Finanzas,Con Partner (AP),Presencial (Híbrido),0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1
2017-01,2017,Enero,E05010103,CARRERA DE CONTABILIDAD Y FINANZAS -  (70/30 AP),Contabilidad y Finanzas,Con Partner (AP),Presencial (Híbrido),0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1
2017-02,2017,N/A,E05010103,CARRERA DE CONTABILIDAD Y FINANZAS -  (70/30 AP),Contabilidad y Finanzas,Con Partner (AP),Presencial (Híbrido),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2017-03,2017,Marzo,E05010103,CARRERA DE CONTABILIDAD Y FINANZAS -  (70/30 AP),Contabilidad y Finanzas,Con Partner (AP),Presencial (Híbrido),0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1
2017-04,2017,Abril,E05010103,CARRERA DE CONTABILIDAD Y FINANZAS -  (70/30 AP),Contabilidad y Finanzas,Con Partner (AP),Presencial (Híbrido),0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1
2017-05,2017,N/A,E05010103,CARRERA DE CONTABILIDAD Y FINANZAS -  (70/30 AP),Contabilidad y Finanzas,Con Partner (AP),Presencial (Híbrido),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2017-06,2017,N/A,E05010103,CARRERA DE CONTABILIDAD Y FINANZAS -  (70/30 AP),Contabilidad y Finanzas,Con Partner (AP),Presencial (Híbrido),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2017-07,2017,Julio,E05010103,CARRERA DE CONTABILIDAD Y FINANZAS -  (70/30 AP),Contabilidad y Finanzas,Con Partner (AP),Presencial (Híbrido),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
2017-08,2017,Agosto,E05010103,CARRERA DE CONTABILIDAD Y FINANZAS -  (70/30 AP),Contabilidad y Finanzas,Con Partner (AP),Presencial (Híbrido),0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1
2017-09,2017,N/A,E05010103,CARRERA DE CONTABILIDAD Y FINANZAS -  (70/30 AP),Contabilidad y Finanzas,Con Partner (AP),Presencial (Híbrido),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2017-10,2017,Octubre,E05010103,CARRERA DE CONTABILIDAD Y FINANZAS -  (70/30 AP),Contabilidad y Finanzas,Con Partner (AP),Presencial (Híbrido),0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
2017-11,2017,Noviembre,E05010103,CARRERA DE CONTABILIDAD Y FINANZAS -  (70/30 AP),Contabilidad y Finanzas,Con Partner (AP),Presencial (Híbrido),0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1
2017-12,2017,Diciembre,E05010103,CARRERA DE CONTABILIDAD Y FINANZAS -  (70/30 AP),Contabilidad y Finanzas,Con Partner (AP),Presencial (Híbrido),0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1
2018-01,2018,Enero,E05010103,CARRERA DE CONTABILIDAD Y FINANZAS -  (70/30 AP),Contabilidad y Finanzas,Con Partner (AP),Presencial (Híbrido),0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1
2018-02,2018,Febrero,E05010103,CARRERA DE CONTABILIDAD Y FINANZAS -  (70/30 AP),Contabilidad y Finanzas,Con Partner (AP),Presencial (Híbrido),0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1
2018-03,2018,Marzo,E05010103,CARRERA DE CONTABILIDAD Y FINANZAS -  (70/30 AP),Contabilidad y Finanzas,Con Partner (AP),Presencial (Híbrido),0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,1
2018-04,2018,N/A,E05010103,CARRERA DE CONTABILIDAD Y FINANZAS -  (70/30 AP),Contabilidad y Finanzas,Con Partner (AP),Presencial (Híbrido),0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
2018-05,2018,Mayo,E05010103,CARRERA DE CONTABILIDAD Y FINANZAS -  (70/30 AP),Contabilidad y Finanzas,Con Partner (AP),Presencial (Híbrido),0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,2,0,2
2018-06,2018,Junio,E05010103,CARRERA DE CONTABILIDAD Y FINANZAS -  (70/30 AP),Contabilidad y Finanzas,Con Partner (AP),Presencial (Híbrido),0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,1,0,1
2018-07,2018,Julio,E05010103,CARRERA DE CONTABILIDAD Y FINANZAS -  (70/30 AP),Contabilidad y Finanzas,Con Partner (AP),Presencial (Híbrido),0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,1,0,1
2018-08,2018,Agosto,E05010103,CARRERA DE CONTABILIDAD Y FINANZAS -  (70/30 AP),Contabilidad y Finanzas,Con Partner (AP),Presencial (Híbrido),0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,1,2,0,2
2018-09,2018,Setiembre,E05010103,CARRERA DE CONTABILIDAD Y FINANZAS -  (70/30 AP),Contabilidad y Finanzas,Con Partner (AP),Presencial (Híbrido),0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,1,1,0,1
2018-10,2018,Octubre,E05010103,CARRERA DE CONTABILIDAD Y FINANZAS -  (70/30 AP),Contabilidad y Finanzas,Con Partner (AP),Presencial (Híbrido),0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,1,1,0,1
2018-11,2018,Noviembre,E05010103,CARRERA DE CONTABILIDAD Y FINANZAS -  (70/30 AP),Contabilidad y Finanzas,Con Partner (AP),Presencial (Híbrido),0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,1,2,0,2
2018-12,2018,Diciembre,E05010103,CARRERA DE CONTABILIDAD Y FINANZAS -  (70/30 AP),Contabilidad y Finanzas,Con Partner (AP),Presencial (Híbrido),0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,1,1,0,1
2019-01,2019,Enero,E05010103,CARRERA DE CONTABILIDAD Y FINANZAS -  (70/30 AP),Contabilidad y Finanzas,Con Partner (AP),Presencial (Híbrido),0,0,0,0,2,1,1,0,0,0,0,0,1,0,1,2,2,0,2
2019-02,2019,N/A,E05010103,CARRERA DE CONTABILIDAD Y FINANZAS -  (70/30 AP),Contabilidad y Finanzas,Con Partner (AP),Presencial (Híbrido),0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0
2019-03,2019,Marzo,E05010103,CARRERA DE CONTABILIDAD Y FINANZAS -  (70/30 AP),Contabilidad y Finanzas,Con Partner (AP),Presencial (Híbrido),0,1,0,0,0,0,0,0,0,0,0,2,0,1,1,0,1,0,1
2019-04,2019,Abril,E05010103,CARRERA DE CONTABILIDAD Y FINANZAS -  (70/30 AP),Contabilidad y Finanzas,Con Partner (AP),Presencial (Híbrido),0,1,0,1,1,1,0,0,0,0,0,0,2,1,1,1,2,0,2
2019-05,2019,Mayo,E05010103,CARRERA DE CONTABILIDAD Y FINANZAS -  (70/30 AP),Contabilidad y Finanzas,Con Partner (AP),Presencial (Híbrido),0,0,0,0,1,1,0,0,0,0,1,0,2,1,1,1,1,0,1
2019-06,2019,Junio,E05010103,CARRERA DE CONTABILIDAD Y FINANZAS -  (70/30 AP),Contabilidad y Finanzas,Con Partner (AP),Presencial (Híbrido),0,0,0,0,2,1,1,0,0,0,0,0,2,1,1,2,2,0,2
2019-07,2019,Julio,E05010103,CARRERA DE CONTABILIDAD Y FINANZAS -  (70/30 AP),Contabilidad y Finanzas,Con Partner (AP),Presencial (Híbrido),0,0,0,0,2,2,0,0,0,0,0,0,2,1,1,2,2,0,2
2019-08,2019,N/A,E05010103,CARRERA DE CONTABILIDAD Y FINANZAS -  (70/30 AP),Contabilidad y Finanzas,Con Partner (AP),Presencial (Híbrido),0,0,0,0,0,0,0,0,0,0,2,0,0,3,1,0,0,0,0
2019-09,2019,N/A,E05010103,CARRERA DE CONTABILIDAD Y FINANZAS -  (70/30 AP),Contabilidad y Finanzas,Con Partner (AP),Presencial (Híbrido),0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,0,0
2019-10,2019,Octubre,E05010103,CARRERA DE CONTABILIDAD Y FINANZAS -  (70/30 AP),Contabilidad y Finanzas,Con Partner (AP),Presencial (Híbrido),0,0,0,0,0,0,0,1,0,0,0,0,1,2,2,0,1,0,1
2019-11,2019,Noviembre,E05010103,CARRERA DE CONTABILIDAD Y FINANZAS -  (70/30 AP),Contabilidad y Finanzas,Con Partner (AP),Presencial (Híbrido),0,0,0,0,0,0,0,1,0,0,1,0,0,2,2,0,1,0,1
2019-12,2019,N/A,E05010103,CARRERA DE CONTABILIDAD Y FINANZAS -  (70/30 AP),Contabilidad y Finanzas,Con Partner (AP),Presencial (Híbrido),0,0,0,0,0,0,0,0,0,0,1,1,0,2,2,0,0,0,0
2020-01,2020,N/A,E05010103,CARRERA DE CONTABILIDAD Y FINANZAS -  (70/30 AP),Contabilidad y Finanzas,Con Partner (AP),Presencial (Híbrido),0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,0,0,0,0
