Periodo_Real,Año,Mes,Codigo_Plan_SAP,Programa,Facultad,Gestion,Modalidad_Agrupada,Concluyeron el Plan,Admitidos Matriculados,Nuevos Traslados,Nuevos Convalidados,Permanentes Continuos,Perm. Siempre (0m),Perm. 1mes,Permanentes Incontinuos,Reincorporados (6-12m),Reincorporados (>12m),Riesgo Deserción (1m),Riesgo Deserción (2m),Deserción Temprana (3-6m),Deserción Tardía (7-12m),Deserción Muy Tardía (>12m),Retenidos (1m),Matríc. regular a Distancia,Estudiantes matrí. TOTAL
2025-12,2025,N/A,O10010501,MAESTRIA EN GERENCIA DE SERVICIO DE SALUD (4 Ciclos),Otros,Sin Partner (Propio),Presencial Regular,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,0,0,0
2026-01,2026,N/A,O10010501,MAESTRIA EN GERENCIA DE SERVICIO DE SALUD (4 Ciclos),Otros,Sin Partner (Propio),Presencial Regular,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,0,0,0
2026-02,2026,N/A,O10010501,MAESTRIA EN GERENCIA DE SERVICIO DE SALUD (4 Ciclos),Otros,Sin Partner (Propio),Presencial Regular,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,0,0,0
2026-03,2026,N/A,O10010501,MAESTRIA EN GERENCIA DE SERVICIO DE SALUD (4 Ciclos),Otros,Sin Partner (Propio),Presencial Regular,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,0,0,0
2026-04,2026,N/A,O10010501,MAESTRIA EN GERENCIA DE SERVICIO DE SALUD (4 Ciclos),Otros,Sin Partner (Propio),Presencial Regular,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,0,0,0
2026-05,2026,N/A,O10010501,MAESTRIA EN GERENCIA DE SERVICIO DE SALUD (4 Ciclos),Otros,Sin Partner (Propio),Presencial Regular,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,0,0,0
2026-06,2026,N/A,O10010501,MAESTRIA EN GERENCIA DE SERVICIO DE SALUD (4 Ciclos),Otros,Sin Partner (Propio),Presencial Regular,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,0,0,0
2026-07,2026,N/A,O10010501,MAESTRIA EN GERENCIA DE SERVICIO DE SALUD (4 Ciclos),Otros,Sin Partner (Propio),Presencial Regular,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,0,0,0
2016-01,2016,Enero,O10010502,MAESTRIA EN GERENCIA DE SERVICIO DE SALUD (2 Ciclos),Otros,Sin Partner (Propio),Presencial Regular,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11
2016-02,2016,Febrero,O10010502,MAESTRIA EN GERENCIA DE SERVICIO DE SALUD (2 Ciclos),Otros,Sin Partner (Propio),Presencial Regular,0,26,0,0,4,4,0,0,0,0,7,0,0,0,0,4,30,30
2016-03,2016,Marzo,O10010502,MAESTRIA EN GERENCIA DE SERVICIO DE SALUD (2 Ciclos),Otros,Sin Partner (Propio),Presencial Regular,0,20,0,0,27,27,0,0,0,0,3,7,0,0,0,27,47,47
2016-04,2016,Abril,O10010502,MAESTRIA EN GERENCIA DE SERVICIO DE SALUD (2 Ciclos),Otros,Sin Partner (Propio),Presencial Regular,0,15,0,0,42,40,2,1,0,0,7,1,6,0,0,42,58,58
2016-05,2016,Mayo,O10010502,MAESTRIA EN GERENCIA DE SERVICIO DE SALUD (2 Ciclos),Otros,Sin Partner (Propio),Presencial Regular,0,14,0,0,48,47,1,0,0,0,11,6,7,0,0,48,62,62
2016-06,2016,Junio,O10010502,MAESTRIA EN GERENCIA DE SERVICIO DE SALUD (2 Ciclos),Otros,Sin Partner (Propio),Presencial Regular,0,12,0,1,39,34,5,0,0,0,28,6,13,0,0,39,51,51
2016-07,2016,Julio,O10010502,MAESTRIA EN GERENCIA DE SERVICIO DE SALUD (2 Ciclos),Otros,Sin Partner (Propio),Presencial Regular,0,11,0,1,56,42,14,4,0,0,9,14,15,0,0,56,71,71
2016-08,2016,Agosto,O10010502,MAESTRIA EN GERENCIA DE SERVICIO DE SALUD (2 Ciclos),Otros,Sin Partner (Propio),Presencial Regular,0,34,0,0,67,64,3,4,1,0,7,6,19,5,0,67,105,106
2016-09,2016,Setiembre,O10010502,MAESTRIA EN GERENCIA DE SERVICIO DE SALUD (2 Ciclos),Otros,Sin Partner (Propio),Presencial Regular,3,17,0,0,82,78,4,4,0,0,25,3,20,6,0,82,102,106
2016-10,2016,Octubre,O10010502,MAESTRIA EN GERENCIA DE SERVICIO DE SALUD (2 Ciclos),Otros,Sin Partner (Propio),Presencial Regular,3,31,0,0,74,58,16,3,1,0,42,9,14,11,0,74,107,112
2016-11,2016,Noviembre,O10010502,MAESTRIA EN GERENCIA DE SERVICIO DE SALUD (2 Ciclos),Otros,Sin Partner (Propio),Presencial Regular,1,28,0,2,84,63,21,4,0,0,46,20,17,13,0,84,117,117
2016-12,2016,Diciembre,O10010502,MAESTRIA EN GERENCIA DE SERVICIO DE SALUD (2 Ciclos),Otros,Sin Partner (Propio),Presencial Regular,2,20,0,0,114,82,32,6,0,0,33,13,25,19,0,114,139,142
2017-01,2017,Enero,O10010502,MAESTRIA EN GERENCIA DE SERVICIO DE SALUD (2 Ciclos),Otros,Sin Partner (Propio),Presencial Regular,4,14,0,0,127,115,12,9,0,0,23,19,26,22,0,127,154,154
2017-02,2017,Febrero,O10010502,MAESTRIA EN GERENCIA DE SERVICIO DE SALUD (2 Ciclos),Otros,Sin Partner (Propio),Presencial Regular,0,30,0,0,118,111,7,3,0,0,39,16,42,18,4,118,142,151
2017-03,2017,Marzo,O10010502,MAESTRIA EN GERENCIA DE SERVICIO DE SALUD (2 Ciclos),Otros,Sin Partner (Propio),Presencial Regular,5,13,0,0,142,128,14,7,0,0,20,23,46,22,5,142,158,167
2017-04,2017,Abril,O10010502,MAESTRIA EN GERENCIA DE SERVICIO DE SALUD (2 Ciclos),Otros,Sin Partner (Propio),Presencial Regular,5,24,0,0,116,107,9,4,0,0,50,11,55,26,11,116,130,149
2017-05,2017,Mayo,O10010502,MAESTRIA EN GERENCIA DE SERVICIO DE SALUD (2 Ciclos),Otros,Sin Partner (Propio),Presencial Regular,3,13,0,0,106,91,15,4,0,0,51,34,56,30,13,106,126,126
2017-06,2017,Junio,O10010502,MAESTRIA EN GERENCIA DE SERVICIO DE SALUD (2 Ciclos),Otros,Sin Partner (Propio),Presencial Regular,3,12,0,0,104,85,19,7,0,0,37,32,67,38,19,104,120,126
2017-07,2017,Julio,O10010502,MAESTRIA EN GERENCIA DE SERVICIO DE SALUD (2 Ciclos),Otros,Sin Partner (Propio),Presencial Regular,6,25,0,0,94,84,10,16,1,0,34,26,70,47,22,94,127,142
2017-08,2017,Agosto,O10010502,MAESTRIA EN GERENCIA DE SERVICIO DE SALUD (2 Ciclos),Otros,Sin Partner (Propio),Presencial Regular,4,25,0,0,115,96,19,12,4,0,38,15,68,57,22,115,160,160
2017-09,2017,Setiembre,O10010502,MAESTRIA EN GERENCIA DE SERVICIO DE SALUD (2 Ciclos),Otros,Sin Partner (Propio),Presencial Regular,7,29,0,1,130,121,9,5,0,0,34,24,68,61,27,130,171,171
2017-10,2017,Octubre,O10010502,MAESTRIA EN GERENCIA DE SERVICIO DE SALUD (2 Ciclos),Otros,Sin Partner (Propio),Presencial Regular,1,20,0,0,136,124,12,12,3,0,40,21,64,64,37,136,149,172
2017-11,2017,Noviembre,O10010502,MAESTRIA EN GERENCIA DE SERVICIO DE SALUD (2 Ciclos),Otros,Sin Partner (Propio),Presencial Regular,10,13,0,0,153,138,15,10,1,0,27,23,54,76,43,153,180,187
2017-12,2017,Diciembre,O10010502,MAESTRIA EN GERENCIA DE SERVICIO DE SALUD (2 Ciclos),Otros,Sin Partner (Propio),Presencial Regular,13,17,0,1,134,131,3,5,3,0,35,23,59,72,56,134,149,172
2018-01,2018,Enero,O10010502,MAESTRIA EN GERENCIA DE SERVICIO DE SALUD (2 Ciclos),Otros,Sin Partner (Propio),Presencial Regular,7,17,0,0,130,117,13,8,3,0,39,22,64,63,68,130,165,165
2018-02,2018,Febrero,O10010502,MAESTRIA EN GERENCIA DE SERVICIO DE SALUD (2 Ciclos),Otros,Sin Partner (Propio),Presencial Regular,8,32,0,2,115,105,10,13,2,0,52,24,56,67,77,115,124,170
2018-03,2018,Marzo,O10010502,MAESTRIA EN GERENCIA DE SERVICIO DE SALUD (2 Ciclos),Otros,Sin Partner (Propio),Presencial Regular,5,37,0,0,139,117,22,6,0,0,43,30,60,69,86,139,187,187
2018-04,2018,Abril,O10010502,MAESTRIA EN GERENCIA DE SERVICIO DE SALUD (2 Ciclos),Otros,Sin Partner (Propio),Presencial Regular,9,34,0,0,157,143,14,14,0,0,35,27,60,70,98,157,214,214
2018-05,2018,Mayo,O10010502,MAESTRIA EN GERENCIA DE SERVICIO DE SALUD (2 Ciclos),Otros,Sin Partner (Propio),Presencial Regular,10,18,0,1,182,168,14,7,4,0,36,20,58,65,113,182,203,221
2018-06,2018,Junio,O10010502,MAESTRIA EN GERENCIA DE SERVICIO DE SALUD (2 Ciclos),Otros,Sin Partner (Propio),Presencial Regular,11,27,0,0,174,164,10,9,0,0,41,22,60,63,123,174,221,221
2018-07,2018,Julio,O10010502,MAESTRIA EN GERENCIA DE SERVICIO DE SALUD (2 Ciclos),Otros,Sin Partner (Propio),Presencial Regular,7,35,0,1,187,171,16,13,2,0,37,21,55,68,129,187,244,244
2018-08,2018,Agosto,O10010502,MAESTRIA EN GERENCIA DE SERVICIO DE SALUD (2 Ciclos),Otros,Sin Partner (Propio),Presencial Regular,8,30,0,0,215,199,16,6,2,1,32,20,56,66,141,215,222,262
2018-09,2018,Setiembre,O10010502,MAESTRIA EN GERENCIA DE SERVICIO DE SALUD (2 Ciclos),Otros,Sin Partner (Propio),Presencial Regular,10,35,0,0,208,198,10,9,5,1,54,18,50,66,148,208,268,268
2018-10,2018,Octubre,O10010502,MAESTRIA EN GERENCIA DE SERVICIO DE SALUD (2 Ciclos),Otros,Sin Partner (Propio),Presencial Regular,14,31,0,2,219,205,14,16,2,0,47,33,37,67,159,219,220,282
2018-11,2018,Noviembre,O10010502,MAESTRIA EN GERENCIA DE SERVICIO DE SALUD (2 Ciclos),Otros,Sin Partner (Propio),Presencial Regular,7,20,0,0,239,218,21,12,1,2,47,26,47,63,167,239,281,281
2018-12,2018,Diciembre,O10010502,MAESTRIA EN GERENCIA DE SERVICIO DE SALUD (2 Ciclos),Otros,Sin Partner (Propio),Presencial Regular,18,27,0,1,239,225,14,10,3,2,40,29,49,63,171,239,273,299
2019-01,2019,Enero,O10010502,MAESTRIA EN GERENCIA DE SERVICIO DE SALUD (2 Ciclos),Otros,Sin Partner (Propio),Presencial Regular,16,57,0,3,228,213,15,13,5,2,58,21,57,54,179,228,321,321
2019-02,2019,Febrero,O10010502,MAESTRIA EN GERENCIA DE SERVICIO DE SALUD (2 Ciclos),Otros,Sin Partner (Propio),Presencial Regular,8,39,0,0,265,245,20,8,2,0,55,36,60,52,188,265,322,322
2019-03,2019,Marzo,O10010502,MAESTRIA EN GERENCIA DE SERVICIO DE SALUD (2 Ciclos),Otros,Sin Partner (Propio),Presencial Regular,9,40,0,0,276,261,15,15,1,2,49,38,66,52,197,276,290,343
2019-04,2019,Abril,O10010502,MAESTRIA EN GERENCIA DE SERVICIO DE SALUD (2 Ciclos),Otros,Sin Partner (Propio),Presencial Regular,17,66,0,1,286,267,19,11,2,3,58,26,79,49,205,286,378,385
2019-05,2019,Mayo,O10010502,MAESTRIA EN GERENCIA DE SERVICIO DE SALUD (2 Ciclos),Otros,Sin Partner (Propio),Presencial Regular,29,60,0,2,305,284,21,13,3,3,62,35,69,57,209,305,406,413
2019-06,2019,Junio,O10010502,MAESTRIA EN GERENCIA DE SERVICIO DE SALUD (2 Ciclos),Otros,Sin Partner (Propio),Presencial Regular,3,52,0,1,303,288,15,9,0,1,95,46,87,53,219,303,321,368
2019-07,2019,Julio,O10010502,MAESTRIA EN GERENCIA DE SERVICIO DE SALUD (2 Ciclos),Otros,Sin Partner (Propio),Presencial Regular,26,61,0,1,364,318,46,15,1,3,44,40,87,65,220,364,462,470
2019-08,2019,Agosto,O10010502,MAESTRIA EN GERENCIA DE SERVICIO DE SALUD (2 Ciclos),Otros,Sin Partner (Propio),Presencial Regular,17,47,0,2,377,362,15,13,5,1,71,29,89,71,227,377,447,460
2019-09,2019,Setiembre,O10010502,MAESTRIA EN GERENCIA DE SERVICIO DE SALUD (2 Ciclos),Otros,Sin Partner (Propio),Presencial Regular,21,62,0,2,389,363,26,14,3,0,73,39,83,73,235,389,484,489
2019-10,2019,Octubre,O10010502,MAESTRIA EN GERENCIA DE SERVICIO DE SALUD (2 Ciclos),Otros,Sin Partner (Propio),Presencial Regular,7,52,0,0,390,371,19,4,2,1,90,54,105,76,242,390,393,456
2019-11,2019,Noviembre,O10010502,MAESTRIA EN GERENCIA DE SERVICIO DE SALUD (2 Ciclos),Otros,Sin Partner (Propio),Presencial Regular,34,43,0,0,406,372,34,17,3,3,69,44,103,82,255,406,500,506
2019-12,2019,Diciembre,O10010502,MAESTRIA EN GERENCIA DE SERVICIO DE SALUD (2 Ciclos),Otros,Sin Partner (Propio),Presencial Regular,26,51,0,1,379,353,26,12,3,0,96,43,117,90,259,379,469,471
2020-01,2020,Enero,O10010502,MAESTRIA EN GERENCIA DE SERVICIO DE SALUD (2 Ciclos),Otros,Sin Partner (Propio),Presencial Regular,38,49,0,1,405,370,35,15,1,1,60,48,118,95,269,405,506,509
2020-02,2020,Febrero,O10010502,MAESTRIA EN GERENCIA DE SERVICIO DE SALUD (2 Ciclos),Otros,Sin Partner (Propio),Presencial Regular,2,52,0,1,392,374,18,19,1,1,95,42,129,95,285,392,392,467
2020-03,2020,Marzo,O10010502,MAESTRIA EN GERENCIA DE SERVICIO DE SALUD (2 Ciclos),Otros,Sin Partner (Propio),Presencial Regular,13,47,0,3,415,363,52,22,3,0,98,36,114,112,298,415,475,500
2020-04,2020,Abril,O10010502,MAESTRIA EN GERENCIA DE SERVICIO DE SALUD (2 Ciclos),Otros,Sin Partner (Propio),Presencial Regular,32,45,0,0,406,368,38,16,3,1,104,49,104,123,307,406,500,503
2020-05,2020,Mayo,O10010502,MAESTRIA EN GERENCIA DE SERVICIO DE SALUD (2 Ciclos),Otros,Sin Partner (Propio),Presencial Regular,23,33,0,0,377,346,31,15,9,0,105,71,112,119,327,377,412,457
2020-06,2020,Junio,O10010502,MAESTRIA EN GERENCIA DE SERVICIO DE SALUD (2 Ciclos),Otros,Sin Partner (Propio),Presencial Regular,11,68,0,2,353,314,39,24,6,1,110,65,133,128,337,353,346,463
2020-07,2020,Julio,O10010502,MAESTRIA EN GERENCIA DE SERVICIO DE SALUD (2 Ciclos),Otros,Sin Partner (Propio),Presencial Regular,23,121,0,0,453,401,52,59,8,2,48,44,112,124,352,453,666,666
2020-08,2020,Agosto,O10010502,MAESTRIA EN GERENCIA DE SERVICIO DE SALUD (2 Ciclos),Otros,Sin Partner (Propio),Presencial Regular,26,100,0,3,544,527,17,21,7,1,101,29,111,117,366,544,637,699
2020-09,2020,Setiembre,O10010502,MAESTRIA EN GERENCIA DE SERVICIO DE SALUD (2 Ciclos),Otros,Sin Partner (Propio),Presencial Regular,1,87,0,1,536,514,22,8,4,1,158,79,111,108,391,536,637,637
2020-10,2020,Octubre,O10010502,MAESTRIA EN GERENCIA DE SERVICIO DE SALUD (2 Ciclos),Otros,Sin Partner (Propio),Presencial Regular,68,114,0,8,654,581,73,44,13,2,51,37,98,109,407,654,880,895
2020-11,2020,Noviembre,O10010502,MAESTRIA EN GERENCIA DE SERVICIO DE SALUD (2 Ciclos),Otros,Sin Partner (Propio),Presencial Regular,21,119,0,3,698,682,16,9,3,1,130,34,108,99,426,698,851,851
2020-12,2020,Diciembre,O10010502,MAESTRIA EN GERENCIA DE SERVICIO DE SALUD (2 Ciclos),Otros,Sin Partner (Propio),Presencial Regular,54,85,0,2,710,664,46,19,8,1,136,66,98,95,440,710,833,877
2021-01,2021,Enero,O10010502,MAESTRIA EN GERENCIA DE SERVICIO DE SALUD (2 Ciclos),Otros,Sin Partner (Propio),Presencial Regular,25,97,0,2,728,667,61,27,3,2,137,71,124,90,451,728,882,882
2021-02,2021,Febrero,O10010502,MAESTRIA EN GERENCIA DE SERVICIO DE SALUD (2 Ciclos),Otros,Sin Partner (Propio),Presencial Regular,35,94,0,1,752,716,36,39,10,5,132,80,122,102,453,752,849,935
2021-03,2021,Marzo,O10010502,MAESTRIA EN GERENCIA DE SERVICIO DE SALUD (2 Ciclos),Otros,Sin Partner (Propio),Presencial Regular,39,93,0,0,801,742,59,22,2,0,133,66,154,103,469,801,957,957
2021-04,2021,Abril,O10010502,MAESTRIA EN GERENCIA DE SERVICIO DE SALUD (2 Ciclos),Otros,Sin Partner (Propio),Presencial Regular,25,97,0,2,769,731,38,32,4,2,175,88,166,95,487,769,840,929
2021-05,2021,Mayo,O10010502,MAESTRIA EN GERENCIA DE SERVICIO DE SALUD (2 Ciclos),Otros,Sin Partner (Propio),Presencial Regular,52,94,0,5,792,732,60,26,5,2,142,100,197,104,495,792,971,971
2021-06,2021,Junio,O10010502,MAESTRIA EN GERENCIA DE SERVICIO DE SALUD (2 Ciclos),Otros,Sin Partner (Propio),Presencial Regular,49,143,0,7,801,761,40,45,4,1,128,87,212,122,508,801,889,1043
2021-07,2021,Julio,O10010502,MAESTRIA EN GERENCIA DE SERVICIO DE SALUD (2 Ciclos),Otros,Sin Partner (Propio),Presencial Regular,26,115,0,4,855,798,57,58,9,1,183,61,196,146,516,855,1064,1064
2021-08,2021,Agosto,O10010502,MAESTRIA EN GERENCIA DE SERVICIO DE SALUD (2 Ciclos),Otros,Sin Partner (Propio),Presencial Regular,59,136,0,5,910,839,71,41,5,3,180,89,173,146,534,910,1028,1154
2021-09,2021,Setiembre,O10010502,MAESTRIA EN GERENCIA DE SERVICIO DE SALUD (2 Ciclos),Otros,Sin Partner (Propio),Presencial Regular,38,114,0,2,981,911,70,40,5,4,167,96,176,164,546,981,1182,1182
2021-10,2021,Octubre,O10010502,MAESTRIA EN GERENCIA DE SERVICIO DE SALUD (2 Ciclos),Otros,Sin Partner (Propio),Presencial Regular,29,100,0,6,936,893,43,24,7,2,238,114,200,184,559,936,941,1098
2021-11,2021,Noviembre,O10010502,MAESTRIA EN GERENCIA DE SERVICIO DE SALUD (2 Ciclos),Otros,Sin Partner (Propio),Presencial Regular,85,78,0,3,934,850,84,40,2,3,195,128,206,196,575,934,1142,1142
2021-12,2021,Diciembre,O10010502,MAESTRIA EN GERENCIA DE SERVICIO DE SALUD (2 Ciclos),Otros,Sin Partner (Propio),Presencial Regular,43,57,0,1,835,776,59,34,8,4,259,121,269,185,599,835,873,981
2022-01,2022,Enero,O10010502,MAESTRIA EN GERENCIA DE SERVICIO DE SALUD (2 Ciclos),Otros,Sin Partner (Propio),Presencial Regular,112,106,0,7,873,744,129,72,10,0,132,95,260,186,631,873,1173,1173
2022-02,2022,Febrero,O10010502,MAESTRIA EN GERENCIA DE SERVICIO DE SALUD (2 Ciclos),Otros,Sin Partner (Propio),Presencial Regular,50,61,0,2,841,797,44,48,4,1,232,80,239,214,656,841,941,1005
2022-03,2022,Marzo,O10010502,MAESTRIA EN GERENCIA DE SERVICIO DE SALUD (2 Ciclos),Otros,Sin Partner (Propio),Presencial Regular,46,91,0,2,839,760,79,43,11,0,168,137,237,207,688,839,1030,1030
2022-04,2022,Abril,O10010502,MAESTRIA EN GERENCIA DE SERVICIO DE SALUD (2 Ciclos),Otros,Sin Partner (Propio),Presencial Regular,68,87,0,1,802,748,54,54,8,0,200,90,256,218,725,802,898,1019
2022-05,2022,Mayo,O10010502,MAESTRIA EN GERENCIA DE SERVICIO DE SALUD (2 Ciclos),Otros,Sin Partner (Propio),Presencial Regular,64,60,0,2,816,742,74,32,11,1,159,115,251,245,746,816,954,984
2022-06,2022,Junio,O10010502,MAESTRIA EN GERENCIA DE SERVICIO DE SALUD (2 Ciclos),Otros,Sin Partner (Propio),Presencial Regular,76,70,0,2,771,717,54,55,8,1,142,95,266,257,765,771,911,981
2022-07,2022,Julio,O10010502,MAESTRIA EN GERENCIA DE SERVICIO DE SALUD (2 Ciclos),Otros,Sin Partner (Propio),Presencial Regular,51,57,0,1,723,683,40,43,4,1,181,97,269,268,793,723,821,879
2022-08,2022,Agosto,O10010502,MAESTRIA EN GERENCIA DE SERVICIO DE SALUD (2 Ciclos),Otros,Sin Partner (Propio),Presencial Regular,78,87,0,3,704,643,61,49,10,4,116,119,244,274,838,704,839,932
2022-09,2022,Setiembre,O10010502,MAESTRIA EN GERENCIA DE SERVICIO DE SALUD (2 Ciclos),Otros,Sin Partner (Propio),Presencial Regular,42,64,0,2,682,649,33,34,12,2,173,82,272,282,864,682,790,836
2022-10,2022,Octubre,O10010502,MAESTRIA EN GERENCIA DE SERVICIO DE SALUD (2 Ciclos),Otros,Sin Partner (Propio),Presencial Regular,70,94,0,2,634,591,43,44,9,3,142,126,249,283,907,634,784,854
2022-11,2022,Noviembre,O10010502,MAESTRIA EN GERENCIA DE SERVICIO DE SALUD (2 Ciclos),Otros,Sin Partner (Propio),Presencial Regular,57,89,0,4,645,592,53,37,6,1,145,83,285,272,960,645,785,835
2022-12,2022,Diciembre,O10010502,MAESTRIA EN GERENCIA DE SERVICIO DE SALUD (2 Ciclos),Otros,Sin Partner (Propio),Presencial Regular,65,54,0,4,582,542,40,40,8,1,188,96,273,279,991,582,708,750
2023-01,2023,Enero,O10010502,MAESTRIA EN GERENCIA DE SERVICIO DE SALUD (2 Ciclos),Otros,Sin Partner (Propio),Presencial Regular,56,59,0,5,632,551,81,54,10,3,97,99,242,297,1022,632,770,814
2023-02,2023,Febrero,O10010502,MAESTRIA EN GERENCIA DE SERVICIO DE SALUD (2 Ciclos),Otros,Sin Partner (Propio),Presencial Regular,42,96,0,4,606,585,21,45,11,5,140,75,252,269,1070,606,733,805
2023-03,2023,Marzo,O10010502,MAESTRIA EN GERENCIA DE SERVICIO DE SALUD (2 Ciclos),Otros,Sin Partner (Propio),Presencial Regular,40,93,0,3,650,606,44,32,3,3,123,94,220,295,1109,650,768,821
2023-04,2023,Abril,O10010502,MAESTRIA EN GERENCIA DE SERVICIO DE SALUD (2 Ciclos),Otros,Sin Partner (Propio),Presencial Regular,50,77,0,2,672,636,36,34,3,1,105,79,235,287,1156,672,776,837
2023-05,2023,Mayo,O10010502,MAESTRIA EN GERENCIA DE SERVICIO DE SALUD (2 Ciclos),Otros,Sin Partner (Propio),Presencial Regular,49,62,0,5,619,594,25,25,1,1,150,78,244,286,1196,619,714,757
2023-06,2023,Junio,O10010502,MAESTRIA EN GERENCIA DE SERVICIO DE SALUD (2 Ciclos),Otros,Sin Partner (Propio),Presencial Regular,64,66,0,6,613,559,54,55,6,3,97,94,210,286,1234,613,755,807
2023-07,2023,Julio,O10010502,MAESTRIA EN GERENCIA DE SERVICIO DE SALUD (2 Ciclos),Otros,Sin Partner (Propio),Presencial Regular,42,2,0,0,528,519,9,29,1,1,185,87,225,282,1284,528,568,603
2023-08,2023,Agosto,O10010502,MAESTRIA EN GERENCIA DE SERVICIO DE SALUD (2 Ciclos),Otros,Sin Partner (Propio),Presencial Regular,46,0,0,0,528,453,75,55,3,3,75,108,201,291,1314,528,593,635
2023-09,2023,Setiembre,O10010502,MAESTRIA EN GERENCIA DE SERVICIO DE SALUD (2 Ciclos),Otros,Sin Partner (Propio),Presencial Regular,28,0,0,0,471,446,25,55,2,4,123,49,210,256,1380,471,509,560
2023-10,2023,Octubre,O10010502,MAESTRIA EN GERENCIA DE SERVICIO DE SALUD (2 Ciclos),Otros,Sin Partner (Propio),Presencial Regular,50,0,0,0,407,372,35,29,1,3,121,83,191,247,1418,407,448,490
2023-11,2023,Noviembre,O10010502,MAESTRIA EN GERENCIA DE SERVICIO DE SALUD (2 Ciclos),Otros,Sin Partner (Propio),Presencial Regular,37,0,0,0,356,317,39,35,1,3,96,79,195,242,1456,356,391,432
2023-12,2023,Diciembre,O10010502,MAESTRIA EN GERENCIA DE SERVICIO DE SALUD (2 Ciclos),Otros,Sin Partner (Propio),Presencial Regular,55,0,0,0,308,274,34,44,3,1,81,57,185,229,1500,308,385,411
2024-01,2024,Enero,O10010502,MAESTRIA EN GERENCIA DE SERVICIO DE SALUD (2 Ciclos),Otros,Sin Partner (Propio),Presencial Regular,36,0,0,0,308,272,36,41,2,0,63,39,139,234,1546,308,343,387
2024-02,2024,Febrero,O10010502,MAESTRIA EN GERENCIA DE SERVICIO DE SALUD (2 Ciclos),Otros,Sin Partner (Propio),Presencial Regular,37,0,0,0,252,239,13,32,0,8,80,49,129,205,1580,252,281,329
2024-03,2024,Marzo,O10010502,MAESTRIA EN GERENCIA DE SERVICIO DE SALUD (2 Ciclos),Otros,Sin Partner (Propio),Presencial Regular,42,0,0,0,215,199,16,26,5,0,59,58,117,197,1616,215,244,288
2024-04,2024,Abril,O10010502,MAESTRIA EN GERENCIA DE SERVICIO DE SALUD (2 Ciclos),Otros,Sin Partner (Propio),Presencial Regular,44,0,0,0,158,142,16,29,1,2,68,40,115,191,1645,158,204,234
2024-05,2024,Mayo,O10010502,MAESTRIA EN GERENCIA DE SERVICIO DE SALUD (2 Ciclos),Otros,Sin Partner (Propio),Presencial Regular,51,0,0,0,138,107,31,37,1,6,42,33,93,177,1671,138,196,233
2024-06,2024,Junio,O10010502,MAESTRIA EN GERENCIA DE SERVICIO DE SALUD (2 Ciclos),Otros,Sin Partner (Propio),Presencial Regular,36,0,0,0,105,92,13,15,1,3,60,26,92,162,1698,105,133,160
2024-07,2024,Julio,O10010502,MAESTRIA EN GERENCIA DE SERVICIO DE SALUD (2 Ciclos),Otros,Sin Partner (Propio),Presencial Regular,28,0,0,0,87,74,13,21,3,1,32,44,69,129,1748,87,116,140
2024-08,2024,Agosto,O10010502,MAESTRIA EN GERENCIA DE SERVICIO DE SALUD (2 Ciclos),Otros,Sin Partner (Propio),Presencial Regular,25,0,0,0,59,46,13,33,2,4,53,17,52,132,1757,59,103,123
2024-09,2024,Setiembre,O10010502,MAESTRIA EN GERENCIA DE SERVICIO DE SALUD (2 Ciclos),Otros,Sin Partner (Propio),Presencial Regular,47,0,0,0,55,41,14,16,0,4,33,21,39,112,1782,55,115,122
2024-10,2024,Octubre,O10010502,MAESTRIA EN GERENCIA DE SERVICIO DE SALUD (2 Ciclos),Otros,Sin Partner (Propio),Presencial Regular,17,0,0,0,39,27,12,12,2,3,36,20,40,88,1805,39,58,73
2024-11,2024,Noviembre,O10010502,MAESTRIA EN GERENCIA DE SERVICIO DE SALUD (2 Ciclos),Otros,Sin Partner (Propio),Presencial Regular,11,0,0,0,39,24,15,26,0,1,27,18,29,73,1821,39,52,77
2024-12,2024,Diciembre,O10010502,MAESTRIA EN GERENCIA DE SERVICIO DE SALUD (2 Ciclos),Otros,Sin Partner (Propio),Presencial Regular,31,0,0,0,23,22,1,6,0,1,34,13,27,65,1834,23,52,61
2025-01,2025,Enero,O10010502,MAESTRIA EN GERENCIA DE SERVICIO DE SALUD (2 Ciclos),Otros,Sin Partner (Propio),Presencial Regular,9,0,0,0,21,12,9,4,0,0,13,22,34,45,1855,21,34,34
2025-02,2025,Febrero,O10010502,MAESTRIA EN GERENCIA DE SERVICIO DE SALUD (2 Ciclos),Otros,Sin Partner (Propio),Presencial Regular,3,0,0,0,20,13,7,15,1,2,12,6,32,31,1872,20,31,41
2025-03,2025,Marzo,O10010502,MAESTRIA EN GERENCIA DE SERVICIO DE SALUD (2 Ciclos),Otros,Sin Partner (Propio),Presencial Regular,30,0,0,0,14,13,1,5,1,1,9,6,20,26,1879,14,51,51
